date,weekday,start,end,venue,title,organizer,category,source_url,status,ticket_url,description,duration_source
2026-08-04,Tisdag,15:00,20:00,Hantverkspaviljongen Strandgärdet,GÖR DIN EGEN TVÅL FRÅN GRUNDEN,Elle,Övrigt,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/345960,"DET HÄR GÖR VI:

Hantverkstvålar

Shampobars

Disktvål

Tvätt- och städtvål (flingor)

– Kursmaterialet ingår i kursavgiften

– Ingen förkunskap krävs

– Kursens längd 5 tim.

– Kursavgift: 1495 kr.

Varmt välkommen – med kärlek från naturen!",source
2026-08-04,Tisdag,15:00,16:00,Helge And,Love is the key – POETA MAGICA & STARUR,Poeta Magica & Starur,Konsert,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343674,"The strings whisper of longing, the voices tell of closeness and deep feelings: POETA MAGICA invites you to a special concert.

The trio presents ballads and melodies from Sweden, Norway, the Celtic countries, and the Sephardic south—music on the theme of love in all its facets: tender approaches and passionate desire, fidelity, farewells, and reunions. Old stories and timeless motifs merge into a soundscape that touches the heart, music full of warmth, intimacy, and poetic depth.

With unique instruments, including two nyckelharpas, the Chinese guzheng, the oriental luth, the Celtic harp, the French bagpipes, and magical voices, POETA MAGICA invites you to a concert experience full of love. The program includes ballads of lovers whose feelings transcend time and boundaries, dance-like melodies from the north, nocturnal fires of passion, and floating sounds that seem like a soft rain of love—music that moves you and lingers long after the concert is over.

Saga “Starur” Björling – vocals, harp, frame drum

Kaija Meade – harp, vocals, nyckelharpa, guzheng

Holger Funke – nyckelharpa, mandocello, oriental lute, bagpipes, flute, vocals

POETA MAGICA has been performing at Medeltidsveckan since 1990, weaving sound stories of love and humanity. We would like to invite you to enter a world where music and heart become one.

—

Strängarna viskar om längtan, rösterna berättar om närhet och djupa känslor: POETA MAGICA bjuder in till en speciell konsert.

Trion presenterar ballader och melodier från Sverige, Norge, de keltiska länderna och den sefardiska södern – musik som kretsar kring temat kärlek i alla dess former: öm närhet och passionerad åtrå, trohet, avsked och återförening. Gamla berättelser och tidlösa motiv smälter samman till ett ljudlandskap som berör hjärtat. Harpa, nyckelharpa, mandocello, sång och den kinesiska guzheng utvecklar en musik full av värme, intimitet och poetisk djup.

Med unika instrument, två nyckelharpor, den kinesiska guzheng, den orientaliska udh, den keltiska harpan, den franska säckpipan och med magiska röster bjuder POETA MAGICA in till en konsertupplevelse full av kärlek. Man kan bland annat höra ballader om älskande vars känslor övervinner tid och gränser, dansanta melodier från norr, nattliga passionens eldar och svävande klanger som verkar som en tyst kärleksregn – musik som rör och ekar länge.

Medverkande: Saga „Starur“ Björling – sång, harpa, ramtrumma Kaija Meade – harpa, sång, nyckelharpa, guzheng Holger Funke – nyckelharpa, mandocello, orientalisk luta, säckpipa, flöjt, sång

Sedan 1990 har POETA MAGICA medverkat på Medeltidsveckan och vävt ljudberättelser om kärlek och mänsklighet. Vi vill bjuda in er att under en timme träda in i en värld där musik och hjärta blir ett.",source
2026-08-04,Tisdag,15:00,16:30,Köksscenen,Träffa Chronocopia Publishing,Chronocopia Publishing AB,Övrigt,https://www.medeltidsveckan.se/programme/,,,"I år är förlaget Chronocopia Publishing på plats och berättar om årets nyhet samt ger er möjlighet att träffa någon av förlagets författare. Kom förbi och ställ frågor till en författare, pitcha ditt historiska bokprojekt eller kika på en förhandstitt på vår nya bok.

Chronocopia Publishing är ett litet förlag som främst ägnar sig åt historiska faktaböcker med inriktning på hantverk, dagligt liv eller praktiska aspekter av historiska perioder -företrädesvis på engelska.

Förlaget har till dags dato gett ut

An Early Meal – A viking Age Cookbook & Culinary Oddysey

Bog Fashion – Recreating Bronze and Irone Age clothes

With One Needle – How to Nålbind

Historical Clothing From the Inside Out",source
2026-08-04,Tisdag,15:00,16:00,Russtibus Scen,Önskebrunnen – En interaktiv danssaga,Maria Barkarve,Övrigt,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343735,"Följ med på ett äventyr in i sagans värld där berättelsen får liv genom dans och musik och publiken blir delaktig i att föra historien framåt.

En ensam flicka letar efter en vän men hittar istället en förtrollad önskebrunn. Ska hon lyckas få det hon önskar sig? Kanske med din hjälp?

Föreställning riktar sig till barn i åldern ca 4-10 år. Begränsat antal platser för barn. Vuxna behöver ej biljett.",source
2026-08-04,Tisdag,15:00,15:30,S:t Clemens,Dockteater Romeo och Julia,Dockteater Productions,Övrigt,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343790,"Följ med på en färgsprakande och lekfull dockteaterversion av William Shakespeares klassiker Romeo och Julia!

En rolig och barnvänlig föreställning för hela familjen (från ca 5 år), fylld med dockor, musik, publikmedverkan och massor av skratt – samtidigt som den försiktigt introducerar barn till en av världens mest kända kärlekshistorier.

Möt Romeo och Julia – en pojke och en flicka från två rivaliserande familjer som smider en hemlig plan för att få vara tillsammans. Men kommer planen att lyckas?

På cirka 30 minuter får barn och vuxna uppleva en varm och spännande berättelse om kärlek, vänskap och varför det är dumt att bråka.

Kika gärna in vår trailer: https://youtu.be/0Yjby2IlZVg?is=XML7mIJjL5wAfZW5",source
2026-08-04,Tisdag,15:00,16:00,Sävesalen / Gotlands Museum,Medeltida textilier – nya upptäckter bland gamla fynd,Maria Neijman,Övrigt,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/349810,"Medeltida textilier – nya upptäckter bland gamla fynd

I Historiska museets textilsamling finns många fynd från båda arkeologiska utgrävningar och från kyrkor. Båda samlingarna är oerhört unika och ger tillsammans en mycket fin bild av medeltidens kvalitéer, både högt och lågt. Sedan en tid tillbaka har föremålen börjat få nya bilder, och vid fotograferingarna har en del tidigare okända detaljer uppmärksammats och dokumenterats. I den här föreläsningen från du komma nära och se vad som nyupptäckts den senaste tiden. Hur är det med sömmar? Vilken är den vanligaste vävtekniken i Uppsala? Och är det egentligen så att fiskbenskypert är helt ute år 1420? Vad kan man säga om färger? Kort och gott – är det så att de bästa fynden gör man i magasinen?

Maria Neijman, textilantikvarie på Statens Historiska museer",source
2026-08-04,Tisdag,15:00,15:50,"Teatern, Strand Hotel",Tre medeltida kvinnor klockan tre,Idun Vinterros,Föredrag,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343721,"Historien vimlar av fantastiska kvinnor som ingen berättar om! Allt från krigare och drottningar till gynekologer och poeter! Det tänker jag ändra på! Varje dag, måndag till fredag klockan tre kommer jag berätta om tre medeltida kvinnor vars fantastiska livsöden alla borde känna till. Varje dag har olika tema och jag berättar om olika kvinnor, så varför inte gå på alla 5 föreläsningar?!",source
2026-08-04,Tisdag,15:00,16:00,Visby domkyrka Sankta Maria,Konsert med Medeltidsbandet Själ,Medeltidsbandet Själ,Konsert,https://www.medeltidsveckan.se/programme/,,,"På scenen bjuder de på tolkningar av 1200-talets allra största hits. Publiken tas med på en resa genom spanska cantigas, melodier av occitanska trubadurer, franska danser och osannolika helgonberättelser.

Inspirerade av medeltidens kulturella spännvidd är Själs sound både vackert och medryckande – ett levande och närvarande uttryck som ger nytt liv åt en svunnen tid.

Fri entré.",source
2026-08-04,Tisdag,15:15,16:00,Gamla Apoteket,Konsert med Dance Basia,Dance Basia,Performance,https://www.medeltidsveckan.se/programme/,,,"Dance Basia, en sånggrupp med register från djup bas till unga barnröster, bjuder på sång i medeltida anda. Publiken inbjuds också att vara med i några av sångerna. Kanske har du hört Dance Basia tidigare runt borden på Bistra Haren där de sjungit sedan många år.

Dance Basia, a vocal group with a range spanning deep bass to young children’s voices, presents songs in a medieval style. In a couple of songs the audience is invites to sing along! You may have heard Dance Basia before around the tables at Bistra Haren, where they have been singing for many years.

Gratis med band. Begränsat antal platser – först till kvarn.

Free. Limited number of places – first come, first served.",source
2026-08-04,Tisdag,15:30,17:00,Almedalen,Medeltidsveckans mångfaldsparad,Medeltidsveckan på Gotland och Nåni - Kultur och Historia,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Medeltidsveckans Mångfaldsparad inbjuder alla som vill delta i veckans största, färggladaste och viktigaste parad!

Fira mångfalden i Medeltidsveckan. Ta på dina färggladaste kläder, ta med dig dina gladaste sånger och bästa instrument och följ med i paraden som hyllar kärleken, mångfalden och glädjen. Vi samlas i Almedalen kl 15:30 med paradavgång kl 16:00. Paraden slutar vid Jungfrutornet ca 16:45 med en mångfaldspicknick dit alla är välkomna att sitta med.

Mångfaldsparaden är en manifestation för alla människors lika värde oavsett etnicitet, funktionsförmåga, könsidentitet, hudfärg eller sexuell läggning, praktik och identitet. Vi som går i paraden värdesätter Medeltidsveckans arbete för inkludering och tillgång till en gemensam, kärleksfull hobby fri från diskriminering och förtryck.

Vi kommer som en del i detta att skapa en mänsklig regnbågsflagga genom att klä oss och gå färgkodat i regnbågens alla färger i paraden. Väl framme vid strandscenen stundar en picknick och det traditionsenliga gruppfotot för alla som vill vara med. Det går givetvis bra att komma både som grupp och som privatperson och att klä sig färgkodat är helt frivilligt.

Varmt välkomna!",source
2026-08-04,Tisdag,15:30,16:30,Almedalen,Socialdans med Lindisfarne Hoppers,Thomas Wegebrand,Workshop,https://www.medeltidsveckan.se/programme/,,,"Sedan urgammal hävd (det vill säga minst fyra år) så bjuder Lindisfarne Hoppers upp till öppen socialdans i Lindy Hop.

För alla Lindy-dansare som ska till medeltidsveckan kan det vara värt att även packa med Lindy-skorna (för utomhusbruk). I Almedalen från kl. 15:00 under tisdagen kommer Lindisfarne Hoppers att bjuda upp till någon timmes socialdans. Vid behov kan det komma att ske en enklare utlärning på grundläggande nivå, så ingen förkunskap är strikt nödvändig.",source
2026-08-04,Tisdag,16:00,21:00,Festivalområde Strandgärdet,The Witch’s Hut – A magical escape room,Nåni - Kultur och Historia,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Escape the witches hut– An magical Escape Room experience.

My lords and ladys, you have been chosen to save us all. But time is in short supply, while the witch is away collecting all manner of awful ingredients for her powerful spells, you will have one hour to rid us of the curse she has planned to bestow upon this land. Do it within the hour or you may perish by the witches hand.

You will enter a world of enchanted objekts, magical puzzels and powerful plants. You, our saviours, will have to decipher her grimoire to figure out where she has hidden the means to break her curse. If you can not a fate worse than death will befall us all.

Price, swished on location:

Groups of up to 3 people: 750 SEK

Groups of up to 5 people: 950 SEK

Place: The Nåni-tents by Russtibus Stage.

Come by the Nåni-shop by Russtibus Stage to book your adventure now and save the world from the Witches curse!",source
